Page URL,Issue Category,Issue Location Description,Fix Suggestion
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/installing-a-host-against-custom-server-repository/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/installing-a-host-against-custom-server-repository/,markdown,Unrendered markdown: _ks_,Render properly or escape markdown syntax
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/installing-a-host-against-custom-server-repository/,markdown,Unrendered markdown: _client_,Render properly or escape markdown syntax
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/installing-a-host-against-custom-server-repository/,markdown,Unrendered markdown: _ostree_,Render properly or escape markdown syntax
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/installing-a-host-against-custom-server-repository/,markdown,Unrendered markdown: _from_,Render properly or escape markdown syntax
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/installing-a-host-against-custom-server-repository/,markdown,Unrendered markdown: _repo_,Render properly or escape markdown syntax
https://127.0.0.1/docs-v5/troubleshooting-guide/photon-os-general-troubleshooting/secure-boot-with-fips/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/troubleshooting-guide/kernel-problems-and-boot-and-login-errors/linux-kernel/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/troubleshooting-guide/kernel-problems-and-boot-and-login-errors/linux-kernel/,grammar,......,[ENGLISH_WORD_REPEAT_RULE] Possible typo: you repeated a word.. Suggestions: root
https://127.0.0.1/docs-v5/troubleshooting-guide/kernel-problems-and-boot-and-login-errors/linux-kernel/,grammar,......,[CONSECUTIVE_SPACES] It seems like there are too many consecutive spaces here.. Suggestions:  
https://127.0.0.1/docs-v5/troubleshooting-guide/kernel-problems-and-boot-and-login-errors/linux-kernel/,grammar,......,"[ARROWS] Do you wish to insert an arrow?. Suggestions: →, ⇾, ≥"
https://127.0.0.1/docs-v5/troubleshooting-guide/kernel-problems-and-boot-and-login-errors/linux-kernel/,markdown,Unrendered markdown: * rpms,Render properly or escape markdown syntax
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/tdnf-automatic/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/managing-services-withsystemd/migrating-scripts-to-systemd/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/troubleshooting-guide/introduction/troubleshooting-progression/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/photon-mgmtd-web-rest-api/process-details-and-configuration-management/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/photon-mgmtd-web-rest-api/process-details-and-configuration-management/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/turning-off-dhcp/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-workstation/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/installation-guide/building-images/view-build-logs/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/ssl-options/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/ssl-options/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/adding-a-dns-server/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/containers/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/automatic-updates/,grammar,...Automatic Updates Automatic updates are disabled by def...,[PHRASE_REPETITION] This phrase is duplicated. You should probably use “Automatic Updates” only once.. Suggestions: Automatic Updates
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/automatic-updates/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/automatic-updates/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Timer,  timer"
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/automatic-updates/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/automatic-updates/,grammar,......,[SPACE_BETWEEN_NUMBER_AND_WORD] It appears that a space is missing between the number and word (or unit).. Suggestions: 16 min
https://127.0.0.1/docs-v5/installation-guide/building-images/build-a-custom-iso-from-the-source-code-of-photon-os-installer/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/installation-guide/building-images/build-a-custom-iso-from-the-source-code-of-photon-os-installer/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/installation-guide/building-images/build-a-custom-iso-from-the-source-code-of-photon-os-installer/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the closing parenthesis.. Suggestions: )
https://127.0.0.1/docs-v5/installation-guide/building-images/build-a-custom-iso-from-the-source-code-of-photon-os-installer/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Repo,  repo"
https://127.0.0.1/docs-v5/installation-guide/building-images/build-a-custom-iso-from-the-source-code-of-photon-os-installer/,markdown,Unrendered markdown: _config.md#packages-optional-if-packagelist_,Render properly or escape markdown syntax
https://127.0.0.1/docs-v5/troubleshooting-guide/file-system-troubleshooting/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/changing-the-locale/,grammar,......,[ENGLISH_WORD_REPEAT_RULE] Possible typo: you repeated a word.. Suggestions: the
https://127.0.0.1/docs-v5/administration-guide/changing-the-locale/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/administration-guide/changing-the-locale/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space after the opening parenthesis.. Suggestions: (
https://127.0.0.1/docs-v5/administration-guide/changing-the-locale/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the closing parenthesis.. Suggestions: )
https://127.0.0.1/docs-v5/administration-guide/changing-the-locale/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/install-packages-from-cli/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/cloud-init-on-photon-os/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/installing-a-host-against-custom-server-repository/,unaligned_images,"4 unaligned images: ../../../images/rpmostree-custom.png, ../../../images/rpmostree-url.png, ../../../../img/vmware-logo.svg",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/installation-guide/run-photon-aws-ec2/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/troubleshooting-guide/kernel-problems-and-boot-and-login-errors/linux-kernel/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/setting-up-networking-for-multiple-nics/,grammar,...te a .network configuratio......,"[BEEN_PART_AGREEMENT] Consider using either the past participle “recommended” or the present participle “recommending” here.. Suggestions: recommended, recommending"
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/setting-up-networking-for-multiple-nics/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/setting-up-networking-for-multiple-nics/,grammar,......,"[COMMA_COMPOUND_SENTENCE] Use a comma before ‘and’ if it connects two independent clauses (unless they are closely connected and short).. Suggestions: , and"
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/setting-up-networking-for-multiple-nics/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/administration-guide/managing-services-withsystemd/migrating-scripts-to-systemd/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/standard-syntax-for-tndf/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-workstation/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/ssl-options/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/troubleshooting-guide/troubleshooting-packages/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/troubleshooting-guide/troubleshooting-packages/,grammar,......,"[NON_STANDARD_WORD] The word ‘repos.d’ is not standard English. Did you mean “repos’d” (curly apostrophe) or “repos'd” (straight apostrophe)?. Suggestions: repos’d, repos'd"
https://127.0.0.1/docs-v5/troubleshooting-guide/troubleshooting-packages/,grammar,......,[ENGLISH_WORD_REPEAT_RULE] Possible typo: you repeated a word.. Suggestions: root
https://127.0.0.1/docs-v5/troubleshooting-guide/troubleshooting-packages/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/troubleshooting-guide/troubleshooting-packages/,grammar,......,[EN_UNPAIRED_QUOTES] Unpaired symbol: ‘'’ seems to be missing. Suggestions: No suggestions
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/clearing-the-machine-id-of-a-cloned-instance-for-dhcp/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/automatic-updates/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/photon-mgmtd-web-rest-api/process-details-and-configuration-management/,unaligned_images,"2 unaligned images: ../../../../../img/vmware-logo.svg, ../../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/configuration-options/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/configuration-options/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the closing parenthesis.. Suggestions: )
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/configuration-options/,grammar,......,[RECOMMENDED_COMPOUNDS] It’s more common nowadays to write this noun as one word.. Suggestions: username
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/configuration-options/,grammar,......,"[NON_STANDARD_WORD] The word ‘repos.d’ is not standard English. Did you mean “repos’d” (curly apostrophe) or “repos'd” (straight apostrophe)?. Suggestions: repos’d, repos'd"
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/configuration-options/,grammar,......,[EN_COMPOUNDS_SUB_DIRECTORIES] This word is normally spelled as one.. Suggestions: subdirectories
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/configuration-options/,markdown,Unrendered markdown: _requirements_,Render properly or escape markdown syntax
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/file-oriented-server-operations/,grammar,... will checkout a filetree into a writable direct...,[NOUN_VERB_CONFUSION] The word “checkout” is a noun. The verb is spelled with a space.. Suggestions: check out
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/file-oriented-server-operations/,grammar,......,[CONSECUTIVE_SPACES] It seems like there are too many consecutive spaces here.. Suggestions:  
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/file-oriented-server-operations/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/installation-guide/building-images/build-a-custom-iso-from-the-source-code-of-photon-os-installer/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/troubleshooting-guide/kernel-problems-and-boot-and-login-errors/,grammar,......,[ENGLISH_WORD_REPEAT_RULE] Possible typo: you repeated a word.. Suggestions: Kernel
https://127.0.0.1/docs-v5/troubleshooting-guide/kernel-problems-and-boot-and-login-errors/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/changing-the-locale/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-azure/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/cloud-init-on-photon-os/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/security-policy/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/installation-guide/run-photon-aws-ec2/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/support-for-zstd-compression/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/setting-up-networking-for-multiple-nics/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/standard-syntax-for-tndf/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/kernel-live-patching/,grammar,......,[ENGLISH_WORD_REPEAT_BEGINNING_RULE] Three successive sentences begin with the same word. Consider rewording the sentence or use a thesaurus to find a synonym.. Suggestions: No suggestions
https://127.0.0.1/docs-v5/administration-guide/kernel-live-patching/,grammar,......,"[DASH_RULE] If you want to indicate numerical ranges or time ranges, consider using an en dash.. Suggestions: –"
https://127.0.0.1/docs-v5/administration-guide/kernel-live-patching/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/kernel-live-patching/,grammar,......,[OUTSIDE_OF] This phrase is redundant. Consider using “inside”.. Suggestions: inside
https://127.0.0.1/docs-v5/administration-guide/kernel-live-patching/,grammar,......,"[EN_A_VS_AN] Use “a” instead of ‘an’ if the following word doesn’t start with a vowel sound, e.g. ‘a sentence’, ‘a university’.. Suggestions: a"
https://127.0.0.1/docs-v5/troubleshooting-guide/troubleshooting-packages/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/clearing-the-machine-id-of-a-cloned-instance-for-dhcp/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/package-oriented-server-operations/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the closing parenthesis.. Suggestions: )
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/package-oriented-server-operations/,grammar,......,[ENGLISH_WORD_REPEAT_RULE] Possible typo: you repeated a word.. Suggestions: root
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/package-oriented-server-operations/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/package-oriented-server-operations/,grammar,......,"[TWELFTH_OF_NEVER] There are only 30 days in Aug, are you sure this date is correct?. Suggestions: No suggestions"
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/package-oriented-server-operations/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Repo,  repo"
https://127.0.0.1/docs-v5/troubleshooting-guide/performance-issues/,grammar,...Performance Issues Performance issues can be difficult to...,[PHRASE_REPETITION] This phrase is duplicated. You should probably use “Performance Issues” only once.. Suggestions: Performance Issues
https://127.0.0.1/docs-v5/troubleshooting-guide/performance-issues/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/configuration-options/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/quick-start-links/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/file-oriented-server-operations/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-gce/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/package-oriented-server-operations/,markdown,Unrendered markdown: _publish_,Render properly or escape markdown syntax
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/package-oriented-server-operations/,markdown,Unrendered markdown: _version_,Render properly or escape markdown syntax
https://127.0.0.1/docs-v5/troubleshooting-guide/kernel-problems-and-boot-and-login-errors/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/support-for-selinux/,grammar,...Support for SELinux SELinux is a labelling syst...,[ENGLISH_WORD_REPEAT_RULE] Possible typo: you repeated a word.. Suggestions: SELinux
https://127.0.0.1/docs-v5/administration-guide/support-for-selinux/,grammar,...ndatory access control) for subjects(u......,[SPACE_BEFORE_PARENTHESIS] It appears that a white space is missing.. Suggestions:  (
https://127.0.0.1/docs-v5/administration-guide/support-for-selinux/,grammar,......,"[COMMA_COMPOUND_SENTENCE] Use a comma before ‘and’ if it connects two independent clauses (unless they are closely connected and short).. Suggestions: , and"
https://127.0.0.1/docs-v5/administration-guide/support-for-selinux/,grammar,......,[SENTENCE_WHITESPACE] Add a space between sentences.. Suggestions:  The
https://127.0.0.1/docs-v5/administration-guide/support-for-selinux/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-azure/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/using-predictable-network-interface-names/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/using-predictable-network-interface-names/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/using-predictable-network-interface-names/,grammar,......,"[EN_UNPAIRED_QUOTES] Unpaired symbol: ‘""’ seems to be missing. Suggestions: No suggestions"
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/using-predictable-network-interface-names/,grammar,......,[CURRENCY] The currency mark is usually put at the beginning of the number.. Suggestions: $0
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/using-predictable-network-interface-names/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Link,  link"
https://127.0.0.1/docs-v5/administration-guide/security-policy/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/inspecting-the-status-of-network-links-with-networkctl/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/inspecting-the-status-of-network-links-with-networkctl/,grammar,......,[CONSECUTIVE_SPACES] It seems like there are too many consecutive spaces here.. Suggestions:  
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/inspecting-the-status-of-network-links-with-networkctl/,grammar,......,[EN_UNPAIRED_QUOTES] Unpaired symbol: ‘‘’ seems to be missing. Suggestions: No suggestions
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/inspecting-the-status-of-network-links-with-networkctl/,grammar,......,"[NUMBERS_IN_WORDS] Possible typo detected.. Suggestions: FEF, few, fed"
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/inspecting-the-status-of-network-links-with-networkctl/,grammar,......,"[NUMBERS_IN_WORDS] Possible typo detected.. Suggestions: FFF, off, FFA"
https://127.0.0.1/docs-v5/administration-guide/support-for-zstd-compression/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/troubleshooting-guide/photon-4.0-to-photon-5.0-migration-and-postgresql-upgrade/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/troubleshooting-guide/photon-4.0-to-photon-5.0-migration-and-postgresql-upgrade/,grammar,......,[APOSTROPHE_IN_DATES] Apostrophes aren’t needed for decades.. Suggestions: 10s
https://127.0.0.1/docs-v5/troubleshooting-guide/photon-4.0-to-photon-5.0-migration-and-postgresql-upgrade/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/troubleshooting-guide/photon-4.0-to-photon-5.0-migration-and-postgresql-upgrade/,markdown,Unrendered markdown: _LIBRARY_,Render properly or escape markdown syntax
https://127.0.0.1/docs-v5/troubleshooting-guide/photon-4.0-to-photon-5.0-migration-and-postgresql-upgrade/,markdown,Unrendered markdown: _LIBRARY_,Render properly or escape markdown syntax
https://127.0.0.1/docs-v5/troubleshooting-guide/photon-4.0-to-photon-5.0-migration-and-postgresql-upgrade/,markdown,Unrendered markdown: _LIBRARY_,Render properly or escape markdown syntax
https://127.0.0.1/docs-v5/administration-guide/kernel-live-patching/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/remotes/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/remotes/,grammar,......,"[PRP_MD_NN] The word ‘inquiry’ is a noun or an adjective. A verb or adverb is missing or misspelled here, or maybe a comma is missing.. Suggestions: inquire"
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/remotes/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the closing parenthesis.. Suggestions: )
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/remotes/,grammar,......,"[NON_STANDARD_WORD] The word ‘remotes.d’ is not standard English. Did you mean “remotes’d” (curly apostrophe) or “remotes'd” (straight apostrophe)?. Suggestions: remotes’d, remotes'd"
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/remotes/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/remotes/,markdown,"Unrendered markdown: _minimal version will be preserved, but any new package change (addition, removal, upgrade) added af",Render properly or escape markdown syntax
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-raspberry-pi/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/troubleshooting-guide/performance-issues/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/installation-guide/deploying-a-containerized-application-in-photon-os/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/quick-start-links/,unaligned_images,"2 unaligned images: ../../img/vmware-logo.svg, ../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
